date,Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb,ChlFluor,P,P_lag1,P_lag2,P_3d,P_7d,P_extreme,chl_sat
2017-07-13,29.5375,44.12895833333334,28.371875,76.13125000000001,4.934375,1.4334375,,,20.45263157894737,,0.038691804,0.9887445,8.13857,9.166006303999994,36.136913004000014,0,1.11563241481781
2017-07-14,29.957291666666663,44.22197916666667,28.421875,76.05729166666667,4.895833333333333,1.3919791666666663,,,15.65625,,0.5527164,0.038691804,0.9887445,1.5801527039999947,35.095219704000016,0,1.820490002632141
2017-07-15,29.620833333333334,43.615,28.00520833333333,74.45625,4.844791666666667,1.3613541666666666,,,17.1875,,5.1706686,0.5527164,0.038691804,5.762076803999995,36.664331304000015,0,0.8544772863388062
2017-07-16,28.29479166666667,45.59166666666667,29.46770833333333,69.6875,4.605208333333334,1.5041666666666669,,,12.291666666666666,,11.518516,5.1706686,0.5527164,17.241900999999995,40.35119730400002,0,0.0400125496089458
2017-07-17,27.289583333333336,46.3828125,30.063541666666666,65.32083333333334,4.366666666666666,1.4692708333333335,,,10.333333333333334,,9.006525,11.518516,5.1706686,25.695709599999994,35.414432304000016,0,0.0437530502676963
2017-07-18,26.542708333333334,46.359375,30.06770833333333,68.12291666666667,4.622916666666667,1.4521875,,,13.083333333333334,,12.235339,9.006525,11.518516,32.76038,39.51120130400001,0,
2017-07-19,27.088541666666668,47.10239583333333,30.59166666666667,72.825,4.883333333333334,1.5442708333333333,,,10.947916666666666,,0.25972503,12.235339,9.006525,21.501589029999995,38.78218183400001,0,1.981791377067566
2017-07-20,27.838541666666668,48.72416666666667,31.745833333333334,76.546875,5.040625,1.584375,,,11.697916666666666,,0.26809174,0.25972503,12.235339,12.763155769999994,39.011581770000014,0,1.2924516201019287
2017-07-21,28.609375,48.559583333333336,31.60625,74.78750000000001,4.855208333333334,1.5178125,,,12.808510638297872,,0.39125255,0.26809174,0.25972503,0.9190693199999946,38.85011792000001,0,1.060047268867493
2017-07-22,28.59895833333333,47.8965625,31.13958333333333,47.2,3.1,1.42,,,17.5531914893617,,1.0790942,0.39125255,0.26809174,1.7384384899999945,34.75854352000001,0,0.3772546648979187
2017-07-23,28.417708333333334,47.35791666666666,30.741666666666664,,,1.4070833333333337,,,16.42105263157895,,2.7601728,1.0790942,0.39125255,4.230519549999994,26.000200320000015,0,0.9345425367355348
2017-07-24,28.260416666666668,44.500416666666666,28.68958333333333,,,1.4283333333333337,,,17.9468085106383,,12.767423,2.7601728,1.0790942,16.606689999999993,29.761098320000016,0,0.7765194773674011
2017-07-25,28.871875,41.407291666666666,26.45520833333333,,,1.4800000000000002,,,16.20408163265306,,2.8048055,12.767423,2.7601728,18.332401299999994,20.330564820000014,0,1.066144943237305
2017-07-26,27.913541666666664,45.17635416666667,29.238541666666663,,,1.616458333333333,,,12.153846153846152,10.121153846153844,2.8021293,2.8048055,12.767423,18.374357799999995,22.872969090000016,0,5.131066799163818
2017-07-27,28.45,52.25739583333333,34.307291666666664,,,1.5268750000000002,,,10.083333333333334,8.191666666666666,2.1522288,2.8021293,2.8048055,7.759163599999995,24.757106150000016,0,0.7465091347694397
2017-07-28,28.838541666666668,52.1215625,34.2,,,1.4598958333333334,,,9.322916666666666,8.823958333333334,13.081197,2.1522288,2.8021293,18.035555099999996,37.44705060000001,0,3.5923891067504883
2017-07-29,28.346875,50.77364583333334,33.225,,,1.3796875,,,10.53125,9.547916666666667,18.074022,13.081197,2.1522288,33.30744779999999,54.44197840000001,1,
2017-07-30,26.853125,52.2078125,34.321875,,,1.637916666666667,,,8.031578947368422,9.1125,0.7788077,18.074022,13.081197,31.934026699999997,52.46061330000001,0,4.5508341789245605
2017-07-31,26.33333333333333,53.49479166666666,35.28854166666667,,,1.789375,,,5.978947368421053,7.702083333333333,1.6221243,0.7788077,18.074022,20.474953999999997,41.315314600000015,0,3.130725622177124
